ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Power Conversion Mechanism,Minimum Configuration Tested Model Number,Active Output Power Rating Minimum Configuration (W),Apparent Output Power Rating Minimum Configuration (VA),Maximum Configuration Tested Model Number,Active Output Power Rating Maximum Configuration (W),Apparent Output Power Rating Maximum Configuration (VA),Topology (ac),Topology and Product Type Combined,Application,Rated Input Voltage (V rms),Rated Input Frequency (Hz),Rated Output Voltage (V),Rated Output Frequency (Hz),Rack Mountable,Rack Mount Height (U),Height (mm),Width (mm),Depth (mm),Total Number of Outlets,Number of Battery Backup and Surge Protected Outlets,Number of Surge Protected Only Outlets,Normal Mode(s) Input Dependency Characteristic (ac),Modular UPS,Number of Normal Modes,Default Normal Mode (ac),Test Input Voltage (V rms),Test Input Frequency (Hz),Test Output Voltage (V),Test Output Frequency (Hz),Total Input Power in W at 0% Load Min Config Lowest Dependency (ac),Total Input Power in W at 0% Load Min Config Highest Dependency (ac),Efficiency at 25% Load Min Config Lowest Dependency (ac),Efficiency at 25% Load Min Config Highest Dependency (ac),Efficiency at 50% Load Min Config Lowest Dependency (ac),Efficiency at 50% Load Min Config Highest Dependency (ac),Efficiency at 75% Load Min Config Lowest Dependency (ac),Efficiency at 75% Load Min Config Highest Dependency (ac),Efficiency at 100% Load Min Config Lowest Dependency (ac),Efficiency at 100% Load Min Config Highest Dependency (ac),Weighted Efficiency Calc Min Config Lowest Dependency,Weighted Efficiency Calc Min Config Highest Dependency,Total Input Power in W at 0% Load Minimum Configuration (dc),Efficiency at 30% Load Minimum Configuration (dc),Efficiency at 40% Load Minimum Configuration (dc),Efficiency at 50% Load Minimum Configuration (dc),Efficiency at 60% Load Minimum Configuration (dc),Efficiency at 70% Load Minimum Configuration (dc),Efficiency at 80% Load Minimum Configuration (dc),Minimum Configuration Input Power Factor Lowest-Input Dependency,Minimum Configuration Input Power Factor Highest-Input Dependency,Total Input Power in W at 0% Load Max Config Lowest Dependency (ac),Total Input Power in W at 0% Load Max Config Highest Dependency (ac),Efficiency at 25% Load Max Config Lowest Dependency (ac),Efficiency at 25% Load Max Config Highest Dependency (ac),Efficiency at 50% Load Max Config Lowest Dependency (ac),Efficiency at 50% Load Max Config Highest Dependency (ac),Efficiency at 75% Load Max Config Lowest Dependency (ac),Efficiency at 75% Load Max Config Highest Dependency (ac),Efficiency at 100% Load Max Config Lowest Dependency (ac),Efficiency at 100% Load Max Config Highest Dependency (ac),Weighted Efficiency Calc Max Config Lowest Dependency,Weighted Efficiency Calc Max Config Highest Dependency,Total Input Power in W at 0% Load Maximum Configuration  (dc),Efficiency at 30% Load Maximum Configuration (dc),Efficiency at 40% Load Maximum Configuration (dc),Efficiency at 50% Load Maximum Configuration (dc),Efficiency at 60% Load Maximum Configuration (dc),Efficiency at 70% Load Maximum Configuration (dc),Efficiency at 80% Load Maximum Configuration (dc),Maximum Configuration Input Power Factor Lowest-Input Dependency,Maximum Configuration Input Power Factor Highest-Input Dependency,Efficiency (%),Modular UPS Module Tested Model Number,Energy Storage Mechanism,Energy Storage System Technology,Energy Storage System Configuration,Energy Storage System Removable to Another Room,Energy Storage System Runtime at 100% Load (min.),Energy Storage System Runtime at 50% Load (min.),Energy Storage System Warranty (yrs),Energy Storage System Information URL,Battery Recycling URL,Network Connections Available,Communication Protocols,Communication Protocol Other,Manufacturer Take Back Program,Manufacturer Take Back Program URL,Model Web Page URL,Test Method Guidelines,Date Available on Market,Date Certified,Markets,CB Model Identifier
2323916,Vertiv Corporation,Vertiv,Liebert EXS,EXS 0040kTH16FN01000,"Liebert EXS F2 series,EXS 0030kTH16FN01000,",Ac-output UPS,Static,EXS 0040kTH16FN01000,40000,40000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",380-415,50-60,380-415,50-60,No,,1600,440,749,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,415,60,415,60,262.6,,95.2,,96.2,,95.7,,95.2,,95.8,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,95.8,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,10,20,1,http://www.enersys.com/ http://www.eastpennunigy.com/,,None,Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,05/01/2018,08/01/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_EXS 0040kTH16FN01000_08022018105124_7084359
2325104,Vertiv Corporation,Vertiv,Liebert EXS Fr3 series,EXS 0060kTK16FN01000,,Ac-output UPS,Static,EXS 0060kTK16FN01000,60000,60000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",380-415,50-60,380-415,50-60,No,,1600,600,850,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,415,60,415,60,575.06,,94.3,,95.7,,95.8,,95.7,,95.4,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,95.4,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,10,20,1,http://www.enersys.com/ http://www.eastpennunigy.com/,,None,Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,09/01/2018,08/17/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_EXS 0060kTK16FN01000_08172018065600_8960926
2328743,Vertiv Corporation,Vertiv,GXT5-20KIRT9UXLN,GXT5-20KIRT9UXLN,"GXT5-16KIRT9UXLE,GXT5-16KIRT9UXLE,; GXT5-16KIRT9UXLN,GXT5-16KIRT9UXLN,; GXT5-20KIRT9UXLE,GXT5-20KIRT9UXLE,",Ac-output UPS,Static,GXT5-20KIRT9UXLN,20000,20000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",345-415,50-60,200-240,50-60,Yes,,394,430,630,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,415,60,240,60,84.92,,94.9,,95.8,,95.8,,95.5,,95.6,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,95.6,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,2,7,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,10/31/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXT5-20KIRT9UXLN_10312018085432_6072391
2328745,Vertiv Corporation,Vertiv,GXT5-10KIRT5UXLN,GXT5-10KIRT5UXLN,"GXT5-10KHVRT5UXLN,GXT5-10KHVRT5UXLN,; GXT5-10KIRT5UXLE,GXT5-10KIRT5UXLE,; GXT5-8000HVRT5UXLN,GXT5-8000HVRT5UXLN,; GXT5-8000IRT5UXLE,GXT5-8000IRT5UXLE,; GXT5-8000IRT5UXLN,GXT5-8000IRT5UXLN,",Ac-output UPS,Static,GXT5-10KIRT5UXLN,10000,10000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",200-240,50-60,200-240,50-60,Yes,,217,430,630,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,64.22,,94.7,,95.3,,95.2,,94.8,,95.1,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,95.1,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,2,7,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,10/31/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXT5-10KIRT5UXLN_10312018091128_7088320
2328747,Vertiv Corporation,Vertiv,GXT5-6000IRT5UXLN,GXT5-6000IRT5UXLN,"GXT5-5000HVRT5UXLN,GXT5-5000HVRT5UXLN,; GXT5-5000IRT5UXLE,GXT5-5000IRT5UXLE,; GXT5-5000IRT5UXLN,GXT5-5000IRT5UXLN,; GXT5-6000IRT5UXLE,GXT5-6000IRT5UXLE,",Ac-output UPS,Static,GXT5-6000IRT5UXLN,6000,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",200-240,50-60,200-240,50-60,Yes,,217,430,630,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,45.74,,94.1,,95.1,,94.9,,94.6,,94.9,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,94.9,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,5,14,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,10/31/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXT5-6000IRT5UXLN_10312018092650_8010854
2328749,Vertiv Corporation,Vertiv,GXT5-6KL630RT5UXLN,GXT5-6KL630RT5UXLN,,Ac-output UPS,Static,GXT5-6KL630RT5UXLN,5300,5700,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",200-240,50-60,200-240,50-60,Yes,,217,430,630,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,45.45,,93.9,,95,,95,,94.6,,94.9,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,94.9,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,6,19,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,10/31/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXT5-6KL630RT5UXLN_10312018085115_5875236
2329180,Vertiv Corporation,Vertiv,GXE-06k00TL1102C00,GXE-06k00TL1102C00,"GXE-06k00TE1102C00,GXE-06k00TE1102C00,; GXE-06k00TE1102P00,GXE-06k00TE1102P00,; GXE-06k00TL1102P00,GXE-06k00TL1102P00,",Ac-output UPS,Static,GXE-06k00TL1102C00,5400,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",220-240,50-60,220-240,50-60,Yes,,350,160,400,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,30.3,,94.7,,95.5,,95.5,,95.2,,95.4,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,95.4,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,6,14,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXE-06k00TL1102C00_11022018063403_0443792
2329182,Vertiv Corporation,Vertiv,GXE-10k00TLA102C00,GXE-10k00TLA102C00,"GXE-10k00TEA102C00,GXE-10k00TEA102C00,; GXE-10k00TEA102P00,GXE-10k00TEA102P00,; GXE-10k00TLA102P00,GXE-10k00TLA102P00,",Ac-output UPS,Static,GXE-10k00TLA102C00,9000,10000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",380-415,50-60,220-240,50-60,Yes,,420,160,500,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,415,60,240,60,53.1,,94.2,,95.4,,95.6,,95.5,,95.5,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,95.5,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,8,19,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXE-10k00TLA102C00_11022018065303_1583376
2329184,Vertiv Corporation,Vertiv,GXE-20k00TL3302C00,GXE-20k00TL3302C00,"GXE-15k00TL3102C00,GXE-15k00TL3102C00,; GXE-15k00TL3102P00,GXE-15k00TL3102P00,; GXE-15k00TL3302C00,GXE-15k00TL3302C00,; GXE-15k00TL3302P00,GXE-15k00TL3302P00,; GXE-20k00TL3102C00,GXE-20k00TL3102C00,; GXE-20k00TL3102P00,GXE-20k00TL3102P00,; GXE-20k00TL3302P00,GXE-20k00TL3302P00,",Ac-output UPS,Static,GXE-20k00TL3302C00,18000,20000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",380-415,50-60,380-415,50-60,Yes,,420,160,530,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,415,60,415,60,81.7,,95.2,,96.2,,96.2,,96.1,,96,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,96,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,8,19,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,11/02/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1097807_GXE-20k00TL3302C00_11022018071801_3081007
2331006,Vertiv Corporation,Vertiv,GXT5-3000LVRT2UXL,GXT5-3000LVRT2UXL,,Ac-output UPS,Static,GXT5-3000LVRT2UXL,2700,3000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",110-125,50-60,110-125,50-60,Yes,,85,430,540,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,41.89,,91.4,,92.5,,92.4,,91.7,,92.2,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,92.2,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,3,9,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,12/06/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-3000LVRT2UXL_12072018022158_9318539
2331008,Vertiv Corporation,Vertiv,GXT5-2000LVRT2UXL,GXT5-2000LVRT2UXL,,Ac-output UPS,Static,GXT5-2000LVRT2UXL,1800,2000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",110-125,50-60,110-125,50-60,Yes,,85,430,470,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,27.83,,90.9,,92.7,,92.4,,92.3,,92.5,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,92.5,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,3,9,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,12/06/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-2000LVRT2UXL_12072018022221_9341777
2331010,Vertiv Corporation,Vertiv,GXT5-1500LVRT2UXL,GXT5-1500LVRT2UXL,,Ac-output UPS,Static,GXT5-1500LVRT2UXL,1350,1500,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",110-125,50-60,110-125,50-60,Yes,,85,430,470,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,38.69,,87.4,,90.1,,90.9,,90.5,,90.5,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,90.5,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,5,13,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,12/06/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-1500LVRT2UXL_12072018022242_9362277
2331012,Vertiv Corporation,Vertiv,GXT5-1000LVRT2UXL,GXT5-1000LVRT2UXL,"GXT5-750LVRT2UXL,GXT5-750LVRT2UXL,",Ac-output UPS,Static,GXT5-1000LVRT2UXL,1000,1000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",110-125,50-60,110-125,50-60,Yes,,85,430,400,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,26.33,,87.3,,90.5,,90.7,,90.3,,90.5,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,90.5,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,6,15,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/01/2018,12/06/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-1000LVRT2UXL_12072018022329_9409271
2331874,Vertiv Corporation,Vertiv,GXT5-6000MVRT4UXLN,GXT5-6000MVRT4UXLN,"GXT5-5000MVRT4UXLN,GXT5-5000MVRT4UXLN,",Ac-output UPS,Static,GXT5-6000MVRT4UXLN,6000,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",100-125,50-60,100-125,50-60,Yes,,173,430,650,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,43.64,,93.6,,94.3,,94,,93.6,,94,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,94,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,3,9,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/30/2018,12/20/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-6000MVRT4UXLN_12212018033503_3303408
2331876,Vertiv Corporation,Vertiv,GXT5-10KMVRT6UXLN,GXT5-10KMVRT6UXLN,"GXT5-8000MVRT6UXLN,GXT5-8000MVRT6UXLN,",Ac-output UPS,Static,GXT5-10KMVRT6UXLN,10000,10000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",100-125,50-60,100-125,50-60,Yes,,261,430,650,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,120,60,120,60,50.39,,94.4,,94.5,,94,,93,,93.9,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,93.9,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,3,9,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,12/30/2018,12/20/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT5-10KMVRT6UXLN_12212018034849_4129784
2331996,Vertiv Corporation,Vertiv,GXT4-6000RT230,GXT4-6000RT230,"GXT4-6000RT230E,GXT4-6000RT230E,",Ac-output UPS,Static,GXT4-6000RT230,4800,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",220-240,50-60,220-240,50-60,Yes,,217,430,574,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,76.24,,91,,94.4,,94,,94,,93.8,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,93.8,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,7,17,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-6000RT230_12262018014818_8898742
2332008,Vertiv Corporation,Vertiv,GXT4-5000RT230,GXT4-5000RT230,"GXT4-5000RT230E,GXT4-5000RT230E,; GXT4-5000RT230U,GXT4-5000RT230U,",Ac-output UPS,Static,GXT4-5000RT230,4000,5000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",220-240,50-60,220-240,50-60,Yes,,217,430,574,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,76.2,,90.2,,93.1,,93.8,,94,,93.6,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,93.6,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,9,22,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-5000RT230_12262018020304_9784609
2332019,Vertiv Corporation,Vertiv,GXT4-10000RT230,GXT4-10000RT230,"GXT4-10000RT230E,GXT4-10000RT230E,",Ac-output UPS,Static,GXT4-10000RT230,9000,10000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",220-240,50-60,220-240,50-60,Yes,,261,430,581,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,112.6,,93.2,,93.2,,93.3,,93.1,,93.2,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,93.2,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,4,10,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-10000RT230_12262018021929_0769890
2332021,Vertiv Corporation,Vertiv,GXT4-5000RT208,GXT4-5000RT208,,Ac-output UPS,Static,GXT4-5000RT208,4000,5000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",200-240,50-60,200-240,50-60,Yes,,173,430,662,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,208,60,208,60,77.7,,88.9,,91.9,,92.6,,92,,92.2,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,92.2,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,7,17,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-5000RT208_12262018023826_1906729
2332026,Vertiv Corporation,Vertiv,GXT4-6000RT208,GXT4-6000RT208,,Ac-output UPS,Static,GXT4-6000RT208,4800,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",200-240,50-60,200-240,50-60,Yes,,173,430,662,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,208,60,208,60,76.6,,90.2,,92.6,,92.9,,92.8,,92.8,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,92.8,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,5,12,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-6000RT208_12262018024720_2440550
2332031,Vertiv Corporation,Vertiv,GXT4-6000RTL630,GXT4-6000RTL630,,Ac-output UPS,Static,GXT4-6000RTL630,4200,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",208-240,50-60,208-240,50-60,Yes,,217,430,574,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,82.7,,89.5,,92.4,,93.2,,93.3,,93,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,93,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,8,20,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,03/31/2014,12/24/2018,"United States, Taiwan, Japan, Canada",ES_1097807_GXT4-6000RTL630_12262018025701_3021742
2332040,Vertiv Corporation,Vertiv,ITA-06k00AL1102P00,ITA-06k00AL1102P00,"ITA-05k00AE1102C00,ITA-05k00AE1102C00,; ITA-05k00AE1102P00,ITA-05k00AE1102P00,; ITA-05k00AL1102C00,ITA-05k00AL1102C00,; ITA-05k00AL1102P00,ITA-05k00AL1102P00,; ITA-06k00AE1102C00,ITA-06k00AE1102C00,; ITA-06k00AE1102P00,ITA-06k00AE1102P00,; ITA-06k00AL1102C00,ITA-06k00AL1102C00,",Ac-output UPS,Static,ITA-06k00AL1102P00,6000,6000,,,,Multi-Mode Double Conversion,ac - Other,"Commercial,Consumer,Data Center",220-240,50-60,220-240,50-60,Yes,,85,430,400,,,,"Voltage and Frequency Dependent,Voltage and Frequency Independent",No,Multiple-normal-mode,Voltage and Frequency Independent,240,60,240,60,36,,94.7,,95.6,,95.3,,94.9,,95.3,,,,,,,,,0.99,,,,,,,,,,,,,,,,,,,,,,,95.3,N/A,Battery,Valve Regulated Lead-acid Battery,Separate Enclosure,No,51,111,2,http://www.enersys.com/ http://www.eastpennunigy.com/,,"USB Port,Ethernet",Other,,No,,https://www.vertivco.com/en-us/products-catalog/critical-power/uninterruptible-power-supplies-ups/,N/A,04/20/2017,12/25/2018,"United States, Taiwan, Japan, Canada",ES_1097807_ITA-06k00AL1102P00_12262018052017_1617221
